"UPA.ID","Hazard.Desc.Loc","Hazard.Desc.Loc.lt","Availability","NotWornE","NotWornNE","NotWornU","WornIncorrectlyE","WornIncorrectlyNE","WornIncorrectlyU","DisinfectionMaintenance","SizeFit","Expired","Counterfeit","PPEDiscouragedProhibited","Physiological","Training","RPP","EnforceUse","EnforceCorrectUse","FitTest","CrossContamination"
"C-1614005","Employer not providing hand sanitizer. I only saw one small bottle of sanitizer. Employer not enforcing social distancing. Employer not providing PPE such as gloves, masks, face shields, etc. Not all employees are wearing masks, including the owner. Every chair in the salon was taken and there were people waiting, inside and out.","employer not providing hand sanitizer. i only saw one small bottle of sanitizer. employer not enforcing social distancing. employer not providing ppe such as gloves, masks, face shields, etc. not all employees are wearing masks, including the owner. every chair in the salon was taken and there were people waiting, inside and out.",1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1623457","They are not going by the covid19 policies of 50 percent occupancy. Yesterday a group of 30 followed by a group of 50 was allowed to crowd on 3 lanes, no mask, no sanitizers, nothing. Multiple employees are in danger of covid19 and the lack of any guidelines being followed is absurd. Saturday the 18th they will be at more than 50% capacity due to amount of parties and reservations booked have done nothing to stop it.","they are not going by the covid19 policies of 50 percent occupancy. yesterday a group of 30 followed by a group of 50 was allowed to crowd on 3 lanes, no mask, no sanitizers, nothing. multiple employees are in danger of covid19 and the lack of any guidelines being followed is absurd. saturday the 18th they will be at more than 50% capacity due to amount of parties and reservations booked have done nothing to stop it.",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1703921","1. Employees not wearing masks.","1. employees not wearing masks.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1560604","1. There have been three confirmed cases and people presenting with fevers. Employees have not been provided with PPE including gloves. 2. The company is sending people home but their areas are not sanitized.","1. there have been three confirmed cases and people presenting with fevers. employees have not been provided with ppe including gloves. 2. the company is sending people home but their areas are not sanitized.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1578418","Employer not providing hand sanitizer|Employer not enforcing social distancing|Employer not disinfecting/deep cleaning work place|Employer not providing PPE such as gloves, masks, face shields, etc. Shipping/Inspection work in enclosed areas . At times, there are 3-4 people in the inspection area, less than 2 ft apart. This same scenario is in shipping also. Both areas have many employees touching the same equipment. Many of the machines are closer than 6 ft. The company told the employees they could not """"find"""" hand sanitizer, disinfectant, or PPE. Many of the employees have brought their own disinfectant in, but machines, computors, work appliances, bathrooms, doorknobs, common areas are not disinfected. Given the distance between employees, masks should be given to employees and mandated to be worn if the 6 ft distance can not be adhered to. A few employees have been off work with Covid-19 symptoms (they were not tested because they were not """"bad"""" enough, however they were instructed by their physicians to stay home for two weeks). The plant has not been deep cleaned even though they have suspected employees to have had the virus. This inattention to mandates given by the government puts ALL employees and their families at risk for infection. I would like to give my name, but in the past they have fired employees who have complained about safety issues. The company had a meeting with the employees when the essential business mandate was first put into place. They told the employees if they found disinfectant, to buy it and bring in their receipt and they would be reimbursed. However, other business' are supplying face masks (fabric ones), hand sanitizer, disinfectants and cleaning their businesses, so obviously these items CAN be obtained. This company is blatantly disregarding all safety measures mandated by the governor. All employees are at risk for infection.","employer not providing hand sanitizer|employer not enforcing social distancing|employer not disinfecting/deep cleaning work place|employer not providing ppe such as gloves, masks, face shields, etc. shipping/inspection work in enclosed areas . at times, there are 3-4 people in the inspection area, less than 2 ft apart. this same scenario is in shipping also. both areas have many employees touching the same equipment. many of the machines are closer than 6 ft. the company told the employees they could not """"find"""" hand sanitizer, disinfectant, or ppe. many of the employees have brought their own disinfectant in, but machines, computors, work appliances, bathrooms, doorknobs, common areas are not disinfected. given the distance between employees, masks should be given to employees and mandated to be worn if the 6 ft distance can not be adhered to. a few employees have been off work with covid-19 symptoms (they were not tested because they were not """"bad"""" enough, however they were instructed by their physicians to stay home for two weeks). the plant has not been deep cleaned even though they have suspected employees to have had the virus. this inattention to mandates given by the government puts all employees and their families at risk for infection. i would like to give my name, but in the past they have fired employees who have complained about safety issues. the company had a meeting with the employees when the essential business mandate was first put into place. they told the employees if they found disinfectant, to buy it and bring in their receipt and they would be reimbursed. however, other business' are supplying face masks (fabric ones), hand sanitizer, disinfectants and cleaning their businesses, so obviously these items can be obtained. this company is blatantly disregarding all safety measures mandated by the governor. all employees are at risk for infection.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1705200","There are numerous cases of Covid in the plants and close contact happening with no quarantine in place. When an employee gets it, the company tries to keep it a secret and not make any of their employees quarantine. Also masks are mainly an option, and not being enforced when working in close proximity.","there are numerous cases of covid in the plants and close contact happening with no quarantine in place. when an employee gets it, the company tries to keep it a secret and not make any of their employees quarantine. also masks are mainly an option, and not being enforced when working in close proximity.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1806589","There have been COVID-19 cases, however the employer does not have any protocols in place to ensure employee safety. Employees are working with symptoms and the employer is not informing employees of cases or requiring employees to be tested. The employer is not requiring masks to be worn.","there have been covid-19 cases, however the employer does not have any protocols in place to ensure employee safety. employees are working with symptoms and the employer is not informing employees of cases or requiring employees to be tested. the employer is not requiring masks to be worn.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1724488","A COVID-19 pandemic plan has not been developed and implemented for employees to include employee wellness checks, quarantining employees, informing employees for possible exposure to the virus, employee returning to work, social distancing, personal protective equipment, disinfecting/sanitizing, and employee training. After a positive case of COVID-19 was confirmed, the building was not disinfected; however, the building was not completely closed down. There were employees working at the time when the building was being disinfected. Also, social distancing is not practiced by employees.","a covid-19 pandemic plan has not been developed and implemented for employees to include employee wellness checks, quarantining employees, informing employees for possible exposure to the virus, employee returning to work, social distancing, personal protective equipment, disinfecting/sanitizing, and employee training. after a positive case of covid-19 was confirmed, the building was not disinfected; however, the building was not completely closed down. there were employees working at the time when the building was being disinfected. also, social distancing is not practiced by employees.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1601420","1. There have been approximately ten confirmed cases of COVID-19 in the plant and the employer is not conducting any cleaning/sanitizing. 2. Employees work on a line, 10-15 employees per line, and are not 6 feet apart. 3. Employees have not been provided with face masks.","1. there have been approximately ten confirmed cases of covid-19 in the plant and the employer is not conducting any cleaning/sanitizing. 2. employees work on a line, 10-15 employees per line, and are not 6 feet apart. 3. employees have not been provided with face masks.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1805978","3205.1: Lack of mas enforcement. Students allowed not to have masks on. Employees not wearing masks. 3203: Air Quality. Smoke from wildfires inundating classrooms.","3205.1: lack of mas enforcement. students allowed not to have masks on. employees not wearing masks. 3203: air quality. smoke from wildfires inundating classrooms.",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
"C-1645935","1. Told to provide their own masks to work. 2. A big pile of metal in the back room with nails sticking out in high traffic area in front of the product. 3. There is a cart used in produce that only has 3 wheels instead of 4. 4. The big freezer in the back near the pile of metal is leaking some kind of coolant onto the floor and causing a slip hazard. 5. Housekeeping issues with lots of store boxes outside of the meat cooler.","1. told to provide their own masks to work. 2. a big pile of metal in the back room with nails sticking out in high traffic area in front of the product. 3. there is a cart used in produce that only has 3 wheels instead of 4. 4. the big freezer in the back near the pile of metal is leaking some kind of coolant onto the floor and causing a slip hazard. 5. housekeeping issues with lots of store boxes outside of the meat cooler.",1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
"C-1588714","1. Employer is not following the respiratory protection guidelines set out for dentistry under 1910.134 or the ¿Temporary Enforcement Guidance - Healthcare Respiratory Protection Annual Fit-Testing for N95 Filtering Facepieces During the COVID-19 Outbreak¿. 2. Employer is not implementing sanitation protocol for cleaning in between patients. 3. Employer has not implemented an emergency plan or provided training on evacuation procedures as required by OSHA standard 1910.38.","1. employer is not following the respiratory protection guidelines set out for dentistry under 1910.134 or the ¿temporary enforcement guidance - healthcare respiratory protection annual fit-testing for n95 filtering facepieces during the covid-19 outbreak¿. 2. employer is not implementing sanitation protocol for cleaning in between patients. 3. employer has not implemented an emergency plan or provided training on evacuation procedures as required by osha standard 1910.38.",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
